TIME,REF_SPEED,SPEED
49670.0,1500.0,1380.0
49722.0,1500.0,1368.0
49773.0,1500.0,1356.0
49825.0,1500.0,1368.0
49876.0,1500.0,1368.0
49929.0,1500.0,1368.0
49981.0,1500.0,1368.0
50032.0,1500.0,1368.0
50084.0,1500.0,1368.0
50136.0,1500.0,1368.0
50188.0,1500.0,1368.0
50239.0,1500.0,1356.0
50291.0,1500.0,1368.0
50343.0,1500.0,1368.0
50395.0,1500.0,1368.0
50447.0,1500.0,1368.0
50498.0,1500.0,1368.0
50550.0,1500.0,1356.0
50603.0,1500.0,1368.0
50654.0,1500.0,1380.0
50706.0,1500.0,1368.0
50757.0,1500.0,1356.0
50809.0,1500.0,1368.0
50862.0,1500.0,1368.0
50913.0,1500.0,1368.0
50965.0,1500.0,1368.0
51016.0,1500.0,1368.0
51068.0,1500.0,1368.0
51120.0,1500.0,1368.0
51172.0,1500.0,1368.0
51224.0,1500.0,1368.0
51275.0,1500.0,1368.0
51328.0,1500.0,1368.0
51379.0,1500.0,1368.0
51431.0,1500.0,1368.0
51483.0,1500.0,1380.0
51534.0,1500.0,1368.0
51587.0,1500.0,1368.0
51638.0,1500.0,1368.0
51690.0,1500.0,1368.0
51742.0,1500.0,1368.0
51793.0,1500.0,1368.0
51846.0,1500.0,1368.0
51897.0,1500.0,1368.0
51949.0,1500.0,1368.0
52000.0,1500.0,1368.0
52052.0,1500.0,1368.0
52105.0,1500.0,1368.0
52156.0,1500.0,1368.0
52208.0,1500.0,1380.0
52259.0,1500.0,1368.0
52312.0,1500.0,1368.0
52364.0,1500.0,1368.0
52415.0,1500.0,1368.0
52467.0,1500.0,1368.0
52518.0,1500.0,1368.0
52571.0,1500.0,1368.0
52622.0,1500.0,1368.0
52674.0,1500.0,1368.0
52726.0,1500.0,1368.0
52777.0,1500.0,1368.0
52830.0,1500.0,1368.0
52881.0,1500.0,1368.0
52933.0,1500.0,1380.0
52985.0,1500.0,1356.0
53037.0,1500.0,1356.0
53089.0,1500.0,1368.0
53140.0,1500.0,1356.0
53192.0,1500.0,1368.0
53243.0,1500.0,1368.0
53296.0,1500.0,1368.0
53348.0,1500.0,1368.0
53399.0,1500.0,1368.0
53451.0,1500.0,1368.0
53502.0,1500.0,1368.0
53555.0,1500.0,1368.0
53607.0,1500.0,1368.0
53658.0,1500.0,1368.0
53710.0,1500.0,1368.0
53762.0,1500.0,1368.0
53814.0,1500.0,1380.0
53866.0,1500.0,1368.0
53917.0,1500.0,1368.0
