TIME,REF_SPEED,SPEED
103206.0,170.0,3858.0
103308.0,170.0,3852.0
103410.0,170.0,3852.0
103512.0,170.0,3858.0
103613.0,175.0,3858.0
103714.0,175.0,3876.0
103817.0,175.0,3882.0
103918.0,175.0,3882.0
104019.0,175.0,3876.0
104121.0,175.0,3876.0
104223.0,175.0,3876.0
104325.0,175.0,3876.0
104426.0,175.0,3882.0
104528.0,175.0,3876.0
104630.0,175.0,3882.0
104731.0,175.0,3876.0
104833.0,175.0,3882.0
104935.0,175.0,3876.0
105036.0,175.0,3882.0
105138.0,175.0,3876.0
105239.0,175.0,3876.0
105341.0,175.0,3876.0
105443.0,175.0,3876.0
105544.0,175.0,3876.0
105646.0,175.0,3882.0
105748.0,175.0,3876.0
105849.0,175.0,3882.0
105951.0,175.0,3888.0
106052.0,175.0,3882.0
106153.0,175.0,3882.0
106256.0,175.0,3882.0
106357.0,175.0,3888.0
106459.0,175.0,3882.0
106560.0,175.0,3882.0
106662.0,180.0,3876.0
106764.0,180.0,3894.0
106865.0,180.0,3906.0
106967.0,180.0,3906.0
107069.0,180.0,3900.0
107170.0,180.0,3900.0
107272.0,180.0,3900.0
107373.0,180.0,3906.0
107475.0,180.0,3912.0
107577.0,180.0,3906.0
107678.0,180.0,3900.0
107780.0,180.0,3900.0
107882.0,180.0,3900.0
107983.0,180.0,3912.0
108085.0,180.0,3906.0
108186.0,180.0,3906.0
108289.0,180.0,3900.0
108390.0,180.0,3900.0
108491.0,180.0,3900.0
108593.0,180.0,3906.0
108695.0,180.0,3906.0
108796.0,180.0,3906.0
108898.0,180.0,3906.0
108999.0,180.0,3906.0
109102.0,180.0,3906.0
109203.0,180.0,3900.0
109304.0,180.0,3900.0
109406.0,180.0,3900.0
109508.0,180.0,3906.0
109609.0,185.0,3912.0
109711.0,185.0,3918.0
109812.0,185.0,3924.0
109915.0,185.0,3924.0
110016.0,185.0,3924.0
110117.0,185.0,3930.0
110219.0,185.0,3924.0
110321.0,185.0,3930.0
110423.0,185.0,3924.0
110524.0,185.0,3924.0
110625.0,185.0,3924.0
110728.0,185.0,3924.0
110829.0,185.0,3924.0
110930.0,185.0,3924.0
111032.0,185.0,3930.0
111134.0,185.0,3924.0
111236.0,185.0,3924.0
111337.0,185.0,3924.0
111438.0,185.0,3924.0
111541.0,185.0,3930.0
111642.0,185.0,3924.0
111744.0,185.0,3930.0
111845.0,185.0,3924.0
111947.0,185.0,3924.0
112049.0,185.0,3930.0
112150.0,185.0,3924.0
112251.0,185.0,3930.0
112354.0,185.0,3924.0
112455.0,185.0,3924.0
112557.0,185.0,3924.0
112658.0,190.0,3930.0
112760.0,190.0,3936.0
112862.0,190.0,3942.0
112963.0,190.0,3942.0
113064.0,190.0,3942.0
113167.0,190.0,3948.0
113268.0,190.0,3942.0
113370.0,190.0,3948.0
113471.0,190.0,3942.0
113573.0,190.0,3948.0
113675.0,190.0,3942.0
113776.0,190.0,3942.0
113878.0,190.0,3942.0
113980.0,190.0,3942.0
114081.0,190.0,3948.0
114183.0,190.0,3942.0
114284.0,190.0,3960.0
114386.0,190.0,3942.0
114488.0,190.0,3948.0
114589.0,190.0,3948.0
114691.0,190.0,3942.0
114793.0,190.0,3948.0
114894.0,190.0,3942.0
114996.0,190.0,3948.0
115097.0,190.0,3942.0
115200.0,190.0,3942.0
115301.0,190.0,3942.0
115402.0,190.0,3942.0
115504.0,190.0,3948.0
115606.0,190.0,3942.0
115707.0,195.0,3948.0
115809.0,195.0,3954.0
115910.0,195.0,3960.0
116013.0,195.0,3966.0
116114.0,195.0,3960.0
116215.0,195.0,3960.0
116317.0,195.0,3972.0
116419.0,195.0,3960.0
116520.0,195.0,3960.0
116622.0,195.0,3966.0
116723.0,195.0,3960.0
116826.0,195.0,3966.0
116927.0,195.0,3960.0
117028.0,195.0,3966.0
117130.0,195.0,3960.0
117232.0,195.0,3960.0
117334.0,195.0,3966.0
117435.0,195.0,3960.0
117536.0,195.0,3966.0
117639.0,195.0,3960.0
117740.0,195.0,3966.0
117841.0,195.0,3960.0
117943.0,195.0,3966.0
118045.0,195.0,3960.0
118147.0,195.0,3960.0
118248.0,195.0,3960.0
118349.0,195.0,3960.0
118452.0,195.0,3966.0
118553.0,195.0,3966.0
118654.0,200.0,3960.0
118756.0,200.0,3972.0
118858.0,200.0,3978.0
118960.0,200.0,3984.0
119061.0,200.0,3984.0
119162.0,200.0,3984.0
119265.0,200.0,3984.0
119366.0,200.0,3990.0
119468.0,200.0,3984.0
119569.0,200.0,3984.0
119671.0,200.0,3984.0
119773.0,200.0,3984.0
119874.0,200.0,3984.0
119975.0,200.0,3984.0
120078.0,200.0,3984.0
120179.0,200.0,3984.0
120281.0,200.0,3984.0
120382.0,200.0,3990.0
120484.0,200.0,3984.0
120586.0,200.0,3984.0
120687.0,200.0,3984.0
120788.0,200.0,3984.0
120891.0,200.0,3984.0
120992.0,200.0,3984.0
121094.0,200.0,3984.0
121195.0,200.0,3984.0
121297.0,200.0,3990.0
121399.0,200.0,3984.0
121500.0,200.0,3984.0
121602.0,200.0,3984.0
121704.0,205.0,3990.0
121805.0,205.0,3990.0
121907.0,205.0,3990.0
122008.0,205.0,3996.0
122110.0,205.0,3996.0
122212.0,205.0,3996.0
122313.0,205.0,3996.0
122415.0,205.0,3996.0
122517.0,205.0,4002.0
122618.0,205.0,3990.0
122720.0,205.0,3996.0
122821.0,205.0,3996.0
122924.0,205.0,3996.0
123025.0,205.0,4002.0
123126.0,205.0,4002.0
123228.0,205.0,3996.0
123330.0,205.0,3996.0
123431.0,205.0,3996.0
123533.0,205.0,4002.0
123634.0,205.0,3996.0
123737.0,205.0,4002.0
123838.0,205.0,3996.0
123939.0,205.0,3996.0
124041.0,205.0,3996.0
124143.0,205.0,3996.0
124244.0,205.0,3996.0
124346.0,205.0,3990.0
124447.0,205.0,3996.0
124550.0,205.0,4002.0
124651.0,210.0,3996.0
124752.0,210.0,4008.0
124854.0,210.0,4014.0
124956.0,210.0,4020.0
125058.0,210.0,4020.0
125159.0,210.0,4008.0
125260.0,210.0,4008.0
125363.0,210.0,4008.0
125464.0,210.0,4014.0
125565.0,210.0,4014.0
125667.0,210.0,4014.0
125769.0,210.0,4020.0
125871.0,210.0,4014.0
125972.0,210.0,4008.0
126073.0,210.0,4008.0
126176.0,210.0,4014.0
126277.0,210.0,4020.0
126379.0,210.0,4014.0
126480.0,210.0,4008.0
126582.0,210.0,4008.0
126684.0,210.0,4008.0
126785.0,210.0,4014.0
126886.0,210.0,4014.0
126989.0,210.0,4014.0
127090.0,210.0,4008.0
127192.0,210.0,4008.0
127293.0,210.0,4008.0
127395.0,210.0,4014.0
127497.0,210.0,4014.0
127598.0,210.0,4014.0
127699.0,215.0,4014.0
127802.0,215.0,4020.0
127903.0,215.0,4026.0
128005.0,215.0,4026.0
128106.0,215.0,4032.0
128208.0,215.0,4026.0
128310.0,215.0,4026.0
128411.0,215.0,4026.0
128513.0,215.0,4026.0
128615.0,215.0,4032.0
128716.0,215.0,4026.0
128818.0,215.0,4026.0
128919.0,215.0,4026.0
129021.0,215.0,4026.0
129123.0,215.0,4032.0
129224.0,215.0,4026.0
129326.0,215.0,4026.0
129428.0,215.0,4032.0
129529.0,215.0,4032.0
129631.0,215.0,4026.0
129732.0,215.0,4026.0
129835.0,215.0,4026.0
129936.0,215.0,4026.0
130037.0,215.0,4026.0
130139.0,215.0,4026.0
130241.0,215.0,4026.0
130342.0,215.0,4032.0
130444.0,215.0,4026.0
130545.0,215.0,4026.0
130648.0,220.0,4026.0
130749.0,220.0,4038.0
130850.0,220.0,4038.0
130952.0,220.0,4038.0
131054.0,220.0,4044.0
131155.0,220.0,4044.0
131257.0,220.0,4044.0
131358.0,220.0,4038.0
131461.0,220.0,4038.0
131562.0,220.0,4044.0
131663.0,220.0,4038.0
131765.0,220.0,4038.0
131866.0,220.0,4044.0
131969.0,220.0,4038.0
132070.0,220.0,4038.0
132171.0,220.0,4044.0
132273.0,220.0,4038.0
132375.0,220.0,4044.0
132476.0,220.0,4038.0
132578.0,220.0,4038.0
132679.0,220.0,4044.0
132781.0,220.0,4038.0
132883.0,220.0,4044.0
132984.0,220.0,4044.0
133086.0,220.0,4038.0
133187.0,220.0,4044.0
133289.0,220.0,4038.0
133391.0,220.0,4038.0
133492.0,220.0,4044.0
133594.0,220.0,4038.0
133696.0,225.0,4038.0
133797.0,225.0,4056.0
133899.0,225.0,4050.0
134000.0,225.0,4050.0
134102.0,225.0,4056.0
134204.0,225.0,4056.0
134305.0,225.0,4050.0
134407.0,225.0,4050.0
134508.0,225.0,4056.0
134610.0,225.0,4062.0
134712.0,225.0,4050.0
134813.0,225.0,4050.0
134915.0,225.0,4056.0
135016.0,225.0,4056.0
135118.0,225.0,4056.0
135220.0,225.0,4056.0
135321.0,225.0,4056.0
135422.0,225.0,4056.0
135525.0,225.0,4056.0
135626.0,225.0,4056.0
135728.0,225.0,4056.0
135829.0,225.0,4056.0
135931.0,225.0,4056.0
136033.0,225.0,4056.0
136134.0,225.0,4056.0
136236.0,225.0,4056.0
136337.0,225.0,4056.0
136439.0,225.0,4056.0
136541.0,225.0,4056.0
136642.0,225.0,4056.0
136743.0,230.0,4062.0
136846.0,230.0,4062.0
136947.0,230.0,4074.0
137049.0,230.0,4068.0
137150.0,230.0,4074.0
137251.0,230.0,4074.0
137354.0,230.0,4068.0
137455.0,230.0,4068.0
137556.0,230.0,4068.0
137658.0,230.0,4068.0
137760.0,230.0,4068.0
137862.0,230.0,4080.0
137963.0,230.0,4068.0
138064.0,230.0,4074.0
138167.0,230.0,4074.0
138268.0,230.0,4068.0
138370.0,230.0,4068.0
138471.0,230.0,4068.0
138572.0,230.0,4080.0
138675.0,230.0,4068.0
138776.0,230.0,4068.0
138877.0,230.0,4074.0
138979.0,230.0,4068.0
139081.0,230.0,4068.0
139183.0,230.0,4068.0
139284.0,230.0,4074.0
139385.0,230.0,4068.0
139488.0,230.0,4068.0
139589.0,230.0,4068.0
139691.0,235.0,4068.0
139792.0,235.0,4080.0
139893.0,235.0,4086.0
139996.0,235.0,4086.0
140097.0,235.0,4086.0
140198.0,235.0,4086.0
140300.0,235.0,4080.0
140402.0,235.0,4080.0
140504.0,235.0,4086.0
140605.0,235.0,4086.0
140706.0,235.0,4086.0
140808.0,235.0,4086.0
140910.0,235.0,4080.0
141011.0,235.0,4080.0
141113.0,235.0,4086.0
141214.0,235.0,4092.0
141317.0,235.0,4080.0
141418.0,235.0,4086.0
141519.0,235.0,4086.0
141621.0,235.0,4086.0
141723.0,235.0,4080.0
141825.0,235.0,4086.0
141926.0,235.0,4080.0
142027.0,235.0,4086.0
142129.0,235.0,4086.0
142231.0,235.0,4080.0
142332.0,235.0,4086.0
142434.0,235.0,4080.0
142535.0,235.0,4086.0
142638.0,235.0,4092.0
142739.0,240.0,4086.0
142840.0,240.0,4092.0
142942.0,240.0,4092.0
143044.0,240.0,4098.0
143145.0,240.0,4098.0
143247.0,240.0,4104.0
143348.0,240.0,4092.0
143450.0,240.0,4092.0
143552.0,240.0,4092.0
143653.0,240.0,4092.0
143755.0,240.0,4092.0
143856.0,240.0,4092.0
143959.0,240.0,4092.0
144060.0,240.0,4092.0
144161.0,240.0,4092.0
144263.0,240.0,4098.0
144365.0,240.0,4098.0
144466.0,240.0,4098.0
144568.0,240.0,4098.0
144669.0,240.0,4098.0
144771.0,240.0,4092.0
144873.0,240.0,4092.0
144974.0,240.0,4092.0
145076.0,240.0,4098.0
145177.0,240.0,4098.0
145280.0,240.0,4098.0
145381.0,240.0,4098.0
145482.0,240.0,4098.0
145584.0,240.0,4098.0
145686.0,245.0,4110.0
145787.0,245.0,4104.0
145889.0,245.0,4110.0
145990.0,245.0,4110.0
146092.0,245.0,4110.0
146194.0,245.0,4110.0
146295.0,245.0,4110.0
146397.0,245.0,4110.0
146498.0,245.0,4110.0
146600.0,245.0,4110.0
146702.0,245.0,4104.0
146803.0,245.0,4104.0
146905.0,245.0,4104.0
147006.0,245.0,4104.0
147108.0,245.0,4104.0
147210.0,245.0,4104.0
147311.0,245.0,4110.0
147412.0,245.0,4104.0
147515.0,245.0,4104.0
147616.0,245.0,4110.0
147718.0,245.0,4110.0
147819.0,245.0,4110.0
147921.0,245.0,4116.0
148023.0,245.0,4110.0
148124.0,245.0,4110.0
148226.0,245.0,4116.0
148327.0,245.0,4110.0
148429.0,245.0,4110.0
148531.0,245.0,4110.0
148632.0,245.0,4110.0
148733.0,250.0,4110.0
148836.0,250.0,4116.0
148937.0,250.0,4122.0
149039.0,250.0,4122.0
149140.0,250.0,4122.0
149241.0,250.0,4122.0
149344.0,250.0,4122.0
149445.0,250.0,4116.0
149547.0,250.0,4116.0
149648.0,250.0,4116.0
149750.0,250.0,4116.0
149852.0,250.0,4122.0
149953.0,250.0,4122.0
150054.0,250.0,4122.0
150157.0,250.0,4122.0
150258.0,250.0,4128.0
150360.0,250.0,4122.0
150461.0,250.0,4122.0
150562.0,250.0,4122.0
150665.0,250.0,4122.0
150766.0,250.0,4122.0
150867.0,250.0,4122.0
150969.0,250.0,4122.0
151071.0,250.0,4122.0
151173.0,250.0,4122.0
151274.0,250.0,4122.0
151375.0,250.0,4128.0
151478.0,250.0,4122.0
151579.0,250.0,4122.0
151681.0,250.0,4116.0
151782.0,250.0,4116.0
151883.0,250.0,4116.0
151986.0,250.0,4116.0
152087.0,250.0,4122.0
152188.0,250.0,4122.0
152290.0,250.0,4122.0
152392.0,250.0,4122.0
152494.0,250.0,4122.0
152595.0,250.0,4122.0
152696.0,250.0,4122.0
152799.0,250.0,4122.0
152900.0,250.0,4122.0
153001.0,250.0,4116.0
153103.0,250.0,4122.0
153204.0,250.0,4122.0
153307.0,250.0,4122.0
153408.0,250.0,4122.0
153509.0,250.0,4122.0
153611.0,250.0,4122.0
153713.0,250.0,4128.0
153815.0,250.0,4122.0
153916.0,250.0,4122.0
154017.0,250.0,4122.0
154119.0,250.0,4122.0
154221.0,250.0,4122.0
154322.0,250.0,4128.0
154424.0,250.0,4122.0
154525.0,250.0,4122.0
154628.0,250.0,4122.0
154729.0,250.0,4122.0
154830.0,250.0,4122.0
154932.0,250.0,4116.0
155034.0,250.0,4116.0
155136.0,250.0,4116.0
155237.0,250.0,4128.0
155338.0,250.0,4116.0
155440.0,250.0,4122.0
155542.0,250.0,4116.0
155643.0,250.0,4122.0
155745.0,250.0,4122.0
155846.0,250.0,4122.0
155949.0,250.0,4122.0
156050.0,250.0,4122.0
156151.0,250.0,4122.0
156253.0,250.0,4122.0
156354.0,250.0,4122.0
156456.0,250.0,4116.0
156558.0,250.0,4116.0
156659.0,250.0,4116.0
156761.0,250.0,4116.0
156863.0,250.0,4116.0
156964.0,250.0,4116.0
157066.0,250.0,4122.0
157167.0,250.0,4122.0
157270.0,250.0,4122.0
157371.0,250.0,4122.0
157472.0,250.0,4122.0
157574.0,250.0,4122.0
157675.0,250.0,4122.0
157777.0,250.0,4122.0
157879.0,250.0,4122.0
157980.0,250.0,4122.0
158082.0,250.0,4122.0
158184.0,250.0,4128.0
158285.0,250.0,4128.0
158387.0,250.0,4122.0
158488.0,250.0,4116.0
158590.0,250.0,4116.0
158692.0,250.0,4122.0
158793.0,250.0,4122.0
158895.0,250.0,4122.0
158996.0,250.0,4122.0
159098.0,250.0,4122.0
159200.0,250.0,4122.0
159301.0,250.0,4122.0
159403.0,250.0,4122.0
159505.0,250.0,4122.0
159606.0,250.0,4122.0
159708.0,250.0,4122.0
159809.0,250.0,4122.0
159910.0,250.0,4128.0
160013.0,250.0,4128.0
160114.0,250.0,4122.0
160216.0,250.0,4122.0
160317.0,250.0,4122.0
160419.0,250.0,4122.0
160521.0,250.0,4122.0
160622.0,250.0,4122.0
160723.0,250.0,4122.0
160826.0,250.0,4116.0
160927.0,250.0,4128.0
161029.0,250.0,4122.0
161130.0,250.0,4122.0
161231.0,250.0,4122.0
161334.0,250.0,4122.0
161435.0,250.0,4122.0
161537.0,250.0,4122.0
161638.0,250.0,4122.0
161740.0,250.0,4122.0
161842.0,250.0,4122.0
161943.0,250.0,4122.0
162044.0,250.0,4122.0
162147.0,250.0,4122.0
162248.0,250.0,4122.0
162350.0,250.0,4116.0
162451.0,250.0,4122.0
162552.0,250.0,4122.0
162655.0,250.0,4122.0
162756.0,250.0,4122.0
